gvkey,iid,datadate,tic,prccd
147579,01,20180424,NFLX,307.0200
147579,01,20180425,NFLX,305.7600
147579,01,20180426,NFLX,313.9800
147579,01,20180427,NFLX,311.7600
147579,01,20180430,NFLX,312.4600
147579,01,20180501,NFLX,313.3000
147579,01,20180502,NFLX,313.3600
147579,01,20180503,NFLX,311.6900
147579,01,20180504,NFLX,320.0900
147579,01,20180507,NFLX,326.2600
147579,01,20180508,NFLX,326.8900
147579,01,20180509,NFLX,330.3000
147579,01,20180510,NFLX,329.6000
147579,01,20180511,NFLX,326.4600
147579,01,20180514,NFLX,328.5300
147579,01,20180515,NFLX,326.1300
147579,01,20180516,NFLX,328.1900
147579,01,20180517,NFLX,325.2200
147579,01,20180518,NFLX,324.1800
147579,01,20180521,NFLX,331.8200
147579,01,20180522,NFLX,331.6200
147579,01,20180523,NFLX,344.7200
147579,01,20180524,NFLX,349.2900
147579,01,20180525,NFLX,351.2900
147579,01,20180529,NFLX,349.7300
147579,01,20180530,NFLX,353.5400
147579,01,20180531,NFLX,351.6000
147579,01,20180601,NFLX,359.9300
147579,01,20180604,NFLX,361.8100
147579,01,20180605,NFLX,365.8000
147579,01,20180606,NFLX,367.4500
147579,01,20180607,NFLX,361.4000
147579,01,20180608,NFLX,360.5700
147579,01,20180611,NFLX,361.4500
147579,01,20180612,NFLX,363.8300
147579,01,20180613,NFLX,379.9300
147579,01,20180614,NFLX,392.8700
147579,01,20180615,NFLX,391.9800
147579,01,20180618,NFLX,390.4000
147579,01,20180619,NFLX,404.9800
147579,01,20180620,NFLX,416.7600
147579,01,20180621,NFLX,415.4400
147579,01,20180622,NFLX,411.0900
147579,01,20180625,NFLX,384.4800
147579,01,20180626,NFLX,399.3900
147579,01,20180627,NFLX,390.3900
147579,01,20180628,NFLX,395.4200
147579,01,20180629,NFLX,391.4300
147579,01,20180702,NFLX,398.1800
147579,01,20180703,NFLX,390.5200
147579,01,20180705,NFLX,398.3900
147579,01,20180706,NFLX,408.2500
147579,01,20180709,NFLX,418.9700
147579,01,20180710,NFLX,415.6300
147579,01,20180711,NFLX,418.6500
147579,01,20180712,NFLX,413.5000
147579,01,20180713,NFLX,395.8000
147579,01,20180716,NFLX,400.4800
147579,01,20180717,NFLX,379.4800
147579,01,20180718,NFLX,375.1300
147579,01,20180719,NFLX,364.2300
147579,01,20180720,NFLX,361.0500
147579,01,20180723,NFLX,362.6600
147579,01,20180724,NFLX,357.3200
147579,01,20180725,NFLX,362.8700
147579,01,20180726,NFLX,363.0900
147579,01,20180727,NFLX,355.2100
147579,01,20180730,NFLX,334.9600
147579,01,20180731,NFLX,337.4500
147579,01,20180801,NFLX,338.3800
147579,01,20180802,NFLX,344.5000
147579,01,20180803,NFLX,343.0900
147579,01,20180806,NFLX,350.9200
147579,01,20180807,NFLX,351.8300
147579,01,20180808,NFLX,347.6100
147579,01,20180809,NFLX,349.3600
147579,01,20180810,NFLX,345.8700
147579,01,20180813,NFLX,341.3100
147579,01,20180814,NFLX,337.4900
147579,01,20180815,NFLX,326.4000
147579,01,20180816,NFLX,322.4400
147579,01,20180817,NFLX,316.7800
147579,01,20180820,NFLX,327.7300
147579,01,20180821,NFLX,338.0200
147579,01,20180822,NFLX,344.4400
147579,01,20180823,NFLX,339.1700
147579,01,20180824,NFLX,358.8200
147579,01,20180827,NFLX,364.5800
147579,01,20180828,NFLX,368.4900
147579,01,20180829,NFLX,368.0400
147579,01,20180830,NFLX,370.9800
147579,01,20180831,NFLX,367.6800
147579,01,20180904,NFLX,363.6000
147579,01,20180905,NFLX,341.1800
147579,01,20180906,NFLX,346.4600
147579,01,20180907,NFLX,348.6800
147579,01,20180910,NFLX,348.4100
147579,01,20180911,NFLX,355.9300
147579,01,20180912,NFLX,369.9500
147579,01,20180913,NFLX,368.1500
147579,01,20180914,NFLX,364.5600
147579,01,20180917,NFLX,350.3500
147579,01,20180918,NFLX,367.6500
147579,01,20180919,NFLX,366.9600
147579,01,20180920,NFLX,365.3600
147579,01,20180921,NFLX,361.1900
147579,01,20180924,NFLX,369.6100
147579,01,20180925,NFLX,369.4300
147579,01,20180926,NFLX,377.8800
147579,01,20180927,NFLX,380.7100
147579,01,20180928,NFLX,374.1300
147579,01,20181001,NFLX,381.4300
147579,01,20181002,NFLX,377.1400
147579,01,20181003,NFLX,377.0500
147579,01,20181004,NFLX,363.6500
147579,01,20181005,NFLX,351.3500
147579,01,20181008,NFLX,349.1000
147579,01,20181009,NFLX,355.7100
147579,01,20181010,NFLX,325.8900
147579,01,20181011,NFLX,321.1000
147579,01,20181012,NFLX,339.5600
147579,01,20181015,NFLX,333.1300
147579,01,20181016,NFLX,346.4000
147579,01,20181017,NFLX,364.7000
147579,01,20181018,NFLX,346.7100
147579,01,20181019,NFLX,332.6700
147579,01,20181022,NFLX,329.5400
147579,01,20181023,NFLX,333.1600
147579,01,20181024,NFLX,301.8300
147579,01,20181025,NFLX,312.8700
147579,01,20181026,NFLX,299.8300
147579,01,20181029,NFLX,284.8400
147579,01,20181030,NFLX,285.8100
147579,01,20181031,NFLX,301.7800
147579,01,20181101,NFLX,317.3800
147579,01,20181102,NFLX,309.1000
147579,01,20181105,NFLX,315.4400
147579,01,20181106,NFLX,310.8400
147579,01,20181107,NFLX,327.5000
147579,01,20181108,NFLX,317.9200
147579,01,20181109,NFLX,303.4700
147579,01,20181112,NFLX,294.0700
147579,01,20181113,NFLX,294.4000
147579,01,20181114,NFLX,286.7300
147579,01,20181115,NFLX,290.0600
147579,01,20181116,NFLX,286.2100
147579,01,20181119,NFLX,270.6000
147579,01,20181120,NFLX,266.9800
147579,01,20181121,NFLX,262.1300
147579,01,20181123,NFLX,258.8200
147579,01,20181126,NFLX,261.4300
147579,01,20181127,NFLX,266.6300
147579,01,20181128,NFLX,282.6500
147579,01,20181129,NFLX,288.7500
147579,01,20181130,NFLX,286.1300
147579,01,20181203,NFLX,290.3000
147579,01,20181204,NFLX,275.3300
147579,01,20181206,NFLX,282.8800
147579,01,20181207,NFLX,265.1400
147579,01,20181210,NFLX,269.7000
147579,01,20181211,NFLX,265.3200
147579,01,20181212,NFLX,274.8800
147579,01,20181213,NFLX,276.0200
147579,01,20181214,NFLX,266.8400
147579,01,20181217,NFLX,262.8000
147579,01,20181218,NFLX,270.9400
147579,01,20181219,NFLX,266.7700
147579,01,20181220,NFLX,260.5800
147579,01,20181221,NFLX,246.3900
147579,01,20181224,NFLX,233.8800
147579,01,20181226,NFLX,253.6700
147579,01,20181227,NFLX,255.5650
147579,01,20181228,NFLX,256.0800
147579,01,20181231,NFLX,267.6600
147579,01,20190102,NFLX,267.6600
147579,01,20190103,NFLX,271.2000
147579,01,20190104,NFLX,297.5700
147579,01,20190107,NFLX,315.3400
147579,01,20190108,NFLX,320.2700
147579,01,20190109,NFLX,319.9600
147579,01,20190110,NFLX,324.6600
147579,01,20190111,NFLX,337.5900
147579,01,20190114,NFLX,332.9400
147579,01,20190115,NFLX,354.6400
147579,01,20190116,NFLX,351.3900
147579,01,20190117,NFLX,353.1900
147579,01,20190118,NFLX,339.1000
147579,01,20190122,NFLX,325.1600
147579,01,20190123,NFLX,321.9900
147579,01,20190124,NFLX,326.6700
147579,01,20190125,NFLX,338.0500
147579,01,20190128,NFLX,335.6600
147579,01,20190129,NFLX,328.9000
147579,01,20190130,NFLX,340.6600
147579,01,20190131,NFLX,339.5000
147579,01,20190201,NFLX,339.8500
147579,01,20190204,NFLX,351.3400
147579,01,20190205,NFLX,355.8100
147579,01,20190206,NFLX,352.1900
147579,01,20190207,NFLX,344.7100
147579,01,20190208,NFLX,347.5700
147579,01,20190211,NFLX,345.7300
147579,01,20190212,NFLX,359.9700
147579,01,20190213,NFLX,351.7700
147579,01,20190214,NFLX,359.0700
147579,01,20190215,NFLX,356.8700
147579,01,20190219,NFLX,361.9200
147579,01,20190220,NFLX,359.9100
147579,01,20190221,NFLX,356.9700
147579,01,20190222,NFLX,363.0200
147579,01,20190225,NFLX,363.9100
147579,01,20190226,NFLX,364.9700
147579,01,20190227,NFLX,362.8700
147579,01,20190228,NFLX,358.1000
147579,01,20190301,NFLX,357.3200
147579,01,20190304,NFLX,351.0400
147579,01,20190305,NFLX,354.3000
147579,01,20190306,NFLX,359.6100
147579,01,20190307,NFLX,352.6000
147579,01,20190308,NFLX,349.6000
147579,01,20190311,NFLX,358.8600
147579,01,20190312,NFLX,356.2700
147579,01,20190313,NFLX,361.2100
147579,01,20190314,NFLX,358.8200
147579,01,20190315,NFLX,361.4600
147579,01,20190318,NFLX,363.4400
147579,01,20190319,NFLX,358.7800
147579,01,20190320,NFLX,375.2200
147579,01,20190321,NFLX,377.8700
147579,01,20190322,NFLX,361.0100
147579,01,20190325,NFLX,366.2300
147579,01,20190326,NFLX,359.9700
147579,01,20190327,NFLX,353.3700
147579,01,20190328,NFLX,354.6100
147579,01,20190329,NFLX,356.5600
147579,01,20190401,NFLX,366.9600
147579,01,20190402,NFLX,367.7200
147579,01,20190403,NFLX,369.7500
147579,01,20190404,NFLX,367.8800
147579,01,20190405,NFLX,365.4900
147579,01,20190408,NFLX,361.4100
147579,01,20190409,NFLX,364.7100
147579,01,20190410,NFLX,363.9200
147579,01,20190411,NFLX,367.6500
147579,01,20190412,NFLX,351.1400
147579,01,20190415,NFLX,348.8700
147579,01,20190416,NFLX,359.4600
147579,01,20190417,NFLX,354.7400
147579,01,20190418,NFLX,360.3500
147579,01,20190422,NFLX,377.3400
147579,01,20190423,NFLX,381.8900
147579,01,20190424,NFLX,374.2300
147579,01,20190425,NFLX,368.3300
147579,01,20190426,NFLX,374.8500
147579,01,20190429,NFLX,371.8300
147579,01,20190430,NFLX,370.5400
147579,01,20190501,NFLX,378.8100
147579,01,20190502,NFLX,379.0600
147579,01,20190503,NFLX,385.0300
147579,01,20190506,NFLX,378.6700
147579,01,20190507,NFLX,370.4600
147579,01,20190508,NFLX,364.3700
147579,01,20190509,NFLX,362.7500
147579,01,20190510,NFLX,361.0400
147579,01,20190513,NFLX,345.2600
147579,01,20190514,NFLX,345.6100
147579,01,20190515,NFLX,354.9900
147579,01,20190516,NFLX,359.3100
147579,01,20190517,NFLX,354.4500
147579,01,20190520,NFLX,348.1100
147579,01,20190521,NFLX,354.2700
147579,01,20190522,NFLX,359.7300
147579,01,20190523,NFLX,352.2100
147579,01,20190524,NFLX,354.3900
147579,01,20190528,NFLX,354.7800
147579,01,20190529,NFLX,349.1900
147579,01,20190530,NFLX,351.8500
147579,01,20190531,NFLX,343.2800
147579,01,20190603,NFLX,336.6300
147579,01,20190604,NFLX,353.4000
147579,01,20190605,NFLX,355.7300
147579,01,20190606,NFLX,357.1300
147579,01,20190607,NFLX,360.8700
147579,01,20190610,NFLX,352.0100
147579,01,20190611,NFLX,351.2700
147579,01,20190612,NFLX,345.5600
147579,01,20190613,NFLX,343.4300
147579,01,20190614,NFLX,339.7300
147579,01,20190617,NFLX,350.6200
147579,01,20190618,NFLX,357.1200
147579,01,20190619,NFLX,363.5200
147579,01,20190620,NFLX,365.2100
147579,01,20190621,NFLX,369.2100
147579,01,20190624,NFLX,371.0400
147579,01,20190625,NFLX,360.3000
147579,01,20190626,NFLX,362.2000
147579,01,20190627,NFLX,370.0200
147579,01,20190628,NFLX,367.3200
147579,01,20190701,NFLX,374.6000
147579,01,20190702,NFLX,375.4300
147579,01,20190703,NFLX,381.7200
147579,01,20190705,NFLX,380.5500
147579,01,20190708,NFLX,376.1600
147579,01,20190709,NFLX,379.9300
147579,01,20190710,NFLX,381.0000
147579,01,20190711,NFLX,379.5000
147579,01,20190712,NFLX,373.2500
147579,01,20190715,NFLX,366.6000
147579,01,20190716,NFLX,365.9900
147579,01,20190717,NFLX,362.4400
147579,01,20190718,NFLX,325.2100
147579,01,20190719,NFLX,315.1000
147579,01,20190722,NFLX,310.6200
147579,01,20190723,NFLX,307.3000
147579,01,20190724,NFLX,317.9400
147579,01,20190725,NFLX,326.4600
147579,01,20190726,NFLX,335.7800
147579,01,20190729,NFLX,332.7000
147579,01,20190730,NFLX,325.9300
147579,01,20190731,NFLX,322.9900
147579,01,20190801,NFLX,319.5000
147579,01,20190802,NFLX,318.8300
147579,01,20190805,NFLX,307.6300
147579,01,20190806,NFLX,310.1000
147579,01,20190807,NFLX,304.2900
147579,01,20190808,NFLX,315.9000
147579,01,20190809,NFLX,308.9300
147579,01,20190812,NFLX,310.8300
147579,01,20190813,NFLX,312.2800
147579,01,20190814,NFLX,299.1100
147579,01,20190815,NFLX,295.7600
147579,01,20190816,NFLX,302.8000
147579,01,20190819,NFLX,309.3800
147579,01,20190820,NFLX,298.9900
147579,01,20190821,NFLX,297.8100
147579,01,20190822,NFLX,296.9300
147579,01,20190823,NFLX,291.4400
147579,01,20190826,NFLX,294.9800
147579,01,20190827,NFLX,291.0300
147579,01,20190828,NFLX,291.7700
147579,01,20190829,NFLX,296.7800
147579,01,20190830,NFLX,293.7500
147579,01,20190903,NFLX,289.2900
147579,01,20190904,NFLX,291.5200
147579,01,20190905,NFLX,293.2500
147579,01,20190906,NFLX,290.1700
147579,01,20190909,NFLX,294.3400
147579,01,20190910,NFLX,287.9900
147579,01,20190911,NFLX,288.2700
147579,01,20190912,NFLX,288.8600
147579,01,20190913,NFLX,294.1500
147579,01,20190916,NFLX,294.2900
147579,01,20190917,NFLX,298.6000
147579,01,20190918,NFLX,291.5600
147579,01,20190919,NFLX,286.6000
147579,01,20190920,NFLX,270.7500
147579,01,20190923,NFLX,265.9200
147579,01,20190924,NFLX,254.5900
147579,01,20190925,NFLX,264.7500
147579,01,20190926,NFLX,263.3100
147579,01,20190927,NFLX,263.0800
147579,01,20190930,NFLX,267.6200
147579,01,20191001,NFLX,269.5800
147579,01,20191002,NFLX,268.0300
147579,01,20191003,NFLX,268.1500
147579,01,20191004,NFLX,272.7900
147579,01,20191007,NFLX,274.4600
147579,01,20191008,NFLX,270.7200
147579,01,20191009,NFLX,267.5300
147579,01,20191010,NFLX,280.4800
147579,01,20191011,NFLX,282.9300
147579,01,20191014,NFLX,285.5300
147579,01,20191015,NFLX,284.2500
147579,01,20191016,NFLX,286.2800
147579,01,20191017,NFLX,293.3500
147579,01,20191018,NFLX,275.3000
147579,01,20191021,NFLX,278.0500
147579,01,20191022,NFLX,266.6900
147579,01,20191023,NFLX,271.2700
147579,01,20191024,NFLX,271.5000
147579,01,20191025,NFLX,276.8200
147579,01,20191028,NFLX,281.8600
147579,01,20191029,NFLX,281.2100
147579,01,20191030,NFLX,291.4500
147579,01,20191031,NFLX,287.4100
147579,01,20191101,NFLX,286.8100
147579,01,20191104,NFLX,292.8600
147579,01,20191105,NFLX,288.0300
147579,01,20191106,NFLX,288.5900
147579,01,20191107,NFLX,289.5700
147579,01,20191108,NFLX,291.5700
147579,01,20191111,NFLX,294.1800
147579,01,20191112,NFLX,292.0100
147579,01,20191113,NFLX,283.1100
147579,01,20191114,NFLX,289.6200
147579,01,20191115,NFLX,295.0300
147579,01,20191118,NFLX,302.5700
147579,01,20191119,NFLX,302.6000
147579,01,20191120,NFLX,305.1600
147579,01,20191121,NFLX,311.6900
147579,01,20191122,NFLX,310.4800
147579,01,20191125,NFLX,315.5500
147579,01,20191126,NFLX,312.4900
147579,01,20191127,NFLX,315.9300
147579,01,20191129,NFLX,314.6600
147579,01,20191202,NFLX,309.9900
147579,01,20191203,NFLX,306.1600
147579,01,20191204,NFLX,304.3200
147579,01,20191205,NFLX,302.8600
147579,01,20191206,NFLX,307.3500
147579,01,20191209,NFLX,302.5000
147579,01,20191210,NFLX,293.1200
147579,01,20191211,NFLX,298.9300
147579,01,20191212,NFLX,298.4400
147579,01,20191213,NFLX,298.5000
147579,01,20191216,NFLX,304.2100
147579,01,20191217,NFLX,315.4800
147579,01,20191218,NFLX,320.8000
147579,01,20191219,NFLX,332.2200
147579,01,20191220,NFLX,336.9000
147579,01,20191223,NFLX,333.1000
147579,01,20191224,NFLX,333.2000
147579,01,20191226,NFLX,332.6300
147579,01,20191227,NFLX,329.0900
147579,01,20191230,NFLX,323.3100
147579,01,20191231,NFLX,323.5700
147579,01,20200102,NFLX,329.8100
147579,01,20200103,NFLX,325.9000
147579,01,20200106,NFLX,335.8300
147579,01,20200107,NFLX,330.7500
147579,01,20200108,NFLX,339.2600
147579,01,20200109,NFLX,335.6600
147579,01,20200110,NFLX,329.0500
147579,01,20200113,NFLX,338.9200
147579,01,20200114,NFLX,338.6900
147579,01,20200115,NFLX,339.0700
147579,01,20200116,NFLX,338.6200
147579,01,20200117,NFLX,339.6700
147579,01,20200121,NFLX,338.1100
147579,01,20200122,NFLX,326.0000
147579,01,20200123,NFLX,349.6000
147579,01,20200124,NFLX,353.1600
147579,01,20200127,NFLX,342.8800
147579,01,20200128,NFLX,348.5200
147579,01,20200129,NFLX,343.1600
147579,01,20200130,NFLX,347.7400
147579,01,20200131,NFLX,345.0900
147579,01,20200203,NFLX,358.0000
147579,01,20200204,NFLX,369.0100
147579,01,20200205,NFLX,369.6700
147579,01,20200206,NFLX,366.9500
147579,01,20200207,NFLX,366.7700
147579,01,20200210,NFLX,371.0700
147579,01,20200211,NFLX,373.6900
147579,01,20200212,NFLX,380.0100
147579,01,20200213,NFLX,381.4000
147579,01,20200214,NFLX,380.4000
147579,01,20200218,NFLX,387.7800
147579,01,20200219,NFLX,386.1900
147579,01,20200220,NFLX,386.0000
147579,01,20200221,NFLX,380.0700
147579,01,20200224,NFLX,368.7000
147579,01,20200225,NFLX,360.0900
147579,01,20200226,NFLX,379.2400
147579,01,20200227,NFLX,371.7100
147579,01,20200228,NFLX,369.0300
147579,01,20200302,NFLX,381.0500
147579,01,20200303,NFLX,368.7700
147579,01,20200304,NFLX,383.7900
147579,01,20200305,NFLX,372.7800
147579,01,20200306,NFLX,368.9700
147579,01,20200309,NFLX,346.4900
147579,01,20200310,NFLX,364.1300
147579,01,20200311,NFLX,349.9200
147579,01,20200312,NFLX,315.2500
147579,01,20200313,NFLX,336.2950
147579,01,20200316,NFLX,298.8400
147579,01,20200317,NFLX,319.7500
147579,01,20200318,NFLX,315.4700
147579,01,20200319,NFLX,332.0300
147579,01,20200320,NFLX,332.8300
147579,01,20200323,NFLX,360.2700
147579,01,20200324,NFLX,357.3200
147579,01,20200325,NFLX,342.3900
147579,01,20200326,NFLX,362.9900
147579,01,20200327,NFLX,357.1200
147579,01,20200330,NFLX,370.9600
147579,01,20200331,NFLX,375.5000
147579,01,20200401,NFLX,364.0800
147579,01,20200402,NFLX,370.0800
147579,01,20200403,NFLX,361.7600
147579,01,20200406,NFLX,379.9600
147579,01,20200407,NFLX,372.2800
147579,01,20200408,NFLX,371.1200
147579,01,20200409,NFLX,370.7200
147579,01,20200413,NFLX,396.7200
147579,01,20200414,NFLX,413.5500
147579,01,20200415,NFLX,426.7500
147579,01,20200416,NFLX,439.1700
147579,01,20200417,NFLX,422.9600
147579,01,20200420,NFLX,437.4900
147579,01,20200421,NFLX,433.8300
147579,01,20200422,NFLX,421.4200
147579,01,20200423,NFLX,426.7000
147579,01,20200424,NFLX,424.9900
147579,01,20200427,NFLX,421.3800
147579,01,20200428,NFLX,403.8300
147579,01,20200429,NFLX,411.8900
147579,01,20200430,NFLX,419.8500
147579,01,20200501,NFLX,415.2700
147579,01,20200504,NFLX,428.1500
147579,01,20200505,NFLX,424.6800
147579,01,20200506,NFLX,434.2600
147579,01,20200507,NFLX,436.5300
147579,01,20200508,NFLX,435.5500
147579,01,20200511,NFLX,440.5200
147579,01,20200512,NFLX,431.8200
147579,01,20200513,NFLX,438.2700
147579,01,20200514,NFLX,441.9500
147579,01,20200515,NFLX,454.1900
147579,01,20200518,NFLX,452.5800
147579,01,20200519,NFLX,451.0400
147579,01,20200520,NFLX,447.6700
147579,01,20200521,NFLX,436.2500
147579,01,20200522,NFLX,429.3200
147579,01,20200526,NFLX,414.7700
147579,01,20200527,NFLX,419.8900
147579,01,20200528,NFLX,413.4400
147579,01,20200529,NFLX,419.7300
147579,01,20200601,NFLX,425.9200
147579,01,20200602,NFLX,427.3100
147579,01,20200603,NFLX,421.9700
147579,01,20200604,NFLX,414.3300
147579,01,20200605,NFLX,419.6000
147579,01,20200608,NFLX,419.4900
147579,01,20200609,NFLX,434.0500
147579,01,20200610,NFLX,434.4800
147579,01,20200611,NFLX,425.5600
147579,01,20200612,NFLX,418.0700
147579,01,20200615,NFLX,425.5000
147579,01,20200616,NFLX,436.1300
147579,01,20200617,NFLX,447.7700
147579,01,20200618,NFLX,449.8700
147579,01,20200619,NFLX,453.7200
147579,01,20200622,NFLX,468.0400
147579,01,20200623,NFLX,466.2600
147579,01,20200624,NFLX,457.8500
147579,01,20200625,NFLX,465.9100
147579,01,20200626,NFLX,443.4000
147579,01,20200629,NFLX,447.2400
147579,01,20200630,NFLX,455.0400
147579,01,20200701,NFLX,485.6400
147579,01,20200702,NFLX,476.8900
147579,01,20200706,NFLX,493.8100
147579,01,20200707,NFLX,493.1600
147579,01,20200708,NFLX,502.7800
147579,01,20200709,NFLX,507.7600
147579,01,20200710,NFLX,548.7300
147579,01,20200713,NFLX,525.5000
147579,01,20200714,NFLX,524.8800
147579,01,20200715,NFLX,523.2600
147579,01,20200716,NFLX,527.3900
147579,01,20200717,NFLX,492.9900
147579,01,20200720,NFLX,502.4100
147579,01,20200721,NFLX,490.1000
147579,01,20200722,NFLX,489.8200
147579,01,20200723,NFLX,477.5800
147579,01,20200724,NFLX,480.4500
147579,01,20200727,NFLX,495.6500
147579,01,20200728,NFLX,488.5100
147579,01,20200729,NFLX,484.4800
147579,01,20200730,NFLX,485.8000
147579,01,20200731,NFLX,488.8800
147579,01,20200803,NFLX,498.6200
147579,01,20200804,NFLX,509.6400
147579,01,20200805,NFLX,502.1100
147579,01,20200806,NFLX,509.0800
147579,01,20200807,NFLX,494.7300
147579,01,20200810,NFLX,483.3800
147579,01,20200811,NFLX,466.9300
147579,01,20200812,NFLX,475.4700
147579,01,20200813,NFLX,481.3300
147579,01,20200814,NFLX,482.6800
147579,01,20200817,NFLX,482.3500
147579,01,20200818,NFLX,491.8700
147579,01,20200819,NFLX,484.5300
147579,01,20200820,NFLX,497.9000
147579,01,20200821,NFLX,492.3100
147579,01,20200824,NFLX,488.8100
147579,01,20200825,NFLX,490.5800
147579,01,20200826,NFLX,547.5300
147579,01,20200827,NFLX,526.2700
147579,01,20200828,NFLX,523.8900
147579,01,20200831,NFLX,529.5600
147579,01,20200901,NFLX,556.5500
147579,01,20200902,NFLX,552.8400
147579,01,20200903,NFLX,525.7500
147579,01,20200904,NFLX,516.0500
147579,01,20200908,NFLX,507.0200
147579,01,20200909,NFLX,500.1900
147579,01,20200910,NFLX,480.6700
147579,01,20200911,NFLX,482.0300
147579,01,20200914,NFLX,476.2600
147579,01,20200915,NFLX,495.9900
147579,01,20200916,NFLX,483.8600
147579,01,20200917,NFLX,470.2000
147579,01,20200918,NFLX,469.9600
147579,01,20200921,NFLX,487.3500
147579,01,20200922,NFLX,491.1700
147579,01,20200923,NFLX,470.6100
147579,01,20200924,NFLX,473.0800
147579,01,20200925,NFLX,482.8800
147579,01,20200928,NFLX,490.6500
147579,01,20200929,NFLX,493.4800
147579,01,20200930,NFLX,500.0300
147579,01,20201001,NFLX,527.5100
147579,01,20201002,NFLX,503.0600
147579,01,20201005,NFLX,520.6500
147579,01,20201006,NFLX,505.8700
147579,01,20201007,NFLX,534.6600
147579,01,20201008,NFLX,531.7900
147579,01,20201009,NFLX,539.4400
147579,01,20201012,NFLX,539.8100
147579,01,20201013,NFLX,554.0900
147579,01,20201014,NFLX,541.4500
147579,01,20201015,NFLX,541.9400
147579,01,20201016,NFLX,530.7900
147579,01,20201019,NFLX,530.7200
147579,01,20201020,NFLX,525.4200
147579,01,20201021,NFLX,489.0500
147579,01,20201022,NFLX,485.2300
147579,01,20201023,NFLX,488.2800
147579,01,20201026,NFLX,488.2400
147579,01,20201027,NFLX,488.9300
147579,01,20201028,NFLX,486.2400
147579,01,20201029,NFLX,504.2100
147579,01,20201030,NFLX,475.7400
147579,01,20201102,NFLX,484.1200
147579,01,20201103,NFLX,487.2200
147579,01,20201104,NFLX,496.9500
147579,01,20201105,NFLX,513.7600
147579,01,20201106,NFLX,514.7300
147579,01,20201109,NFLX,470.5000
147579,01,20201110,NFLX,480.2400
147579,01,20201111,NFLX,490.7600
147579,01,20201112,NFLX,486.7700
147579,01,20201113,NFLX,482.8400
147579,01,20201116,NFLX,479.1000
147579,01,20201117,NFLX,480.6300
147579,01,20201118,NFLX,481.7900
147579,01,20201119,NFLX,484.6700
147579,01,20201120,NFLX,488.2400
147579,01,20201123,NFLX,476.6200
147579,01,20201124,NFLX,482.8800
147579,01,20201125,NFLX,485.0000
147579,01,20201127,NFLX,491.3600
147579,01,20201130,NFLX,490.7000
147579,01,20201201,NFLX,504.5800
147579,01,20201202,NFLX,503.3800
147579,01,20201203,NFLX,497.5200
147579,01,20201204,NFLX,498.3100
147579,01,20201207,NFLX,515.7800
147579,01,20201208,NFLX,512.6600
147579,01,20201209,NFLX,493.6000
147579,01,20201210,NFLX,501.0900
147579,01,20201211,NFLX,503.2200
147579,01,20201214,NFLX,522.4200
147579,01,20201215,NFLX,519.7800
147579,01,20201216,NFLX,524.8300
147579,01,20201217,NFLX,532.9000
147579,01,20201218,NFLX,534.4500
147579,01,20201221,NFLX,528.9100
147579,01,20201222,NFLX,527.3300
147579,01,20201223,NFLX,514.4800
147579,01,20201224,NFLX,513.9700
147579,01,20201228,NFLX,519.1200
147579,01,20201229,NFLX,530.8700
147579,01,20201230,NFLX,524.5900
147579,01,20201231,NFLX,540.7300
147579,01,20210104,NFLX,522.8600
147579,01,20210105,NFLX,520.8000
147579,01,20210106,NFLX,500.4900
147579,01,20210107,NFLX,508.8900
147579,01,20210108,NFLX,510.4000
147579,01,20210111,NFLX,499.1000
147579,01,20210112,NFLX,494.2500
147579,01,20210113,NFLX,507.7900
147579,01,20210114,NFLX,500.8600
147579,01,20210115,NFLX,497.9800
147579,01,20210119,NFLX,501.7700
147579,01,20210120,NFLX,586.3400
147579,01,20210121,NFLX,579.8400
